name,category,address,hours,rating,avg_bill,middle_coffee_cup
Four,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 1500 р. без напитков,
Pinzeria by Bontempi,ресторан,"Екатеринбург, ул. Бориса Ельцина 3","Пн–Чт: 12:00 — 22:00, Пт–Сб: 12:00 — 23:00, Вс: 12:00 — 22:00",10,Средний чек 1500 р. без напитков,
Pizzaman,ресторан,"Екатеринбург, ул. Белинского 173","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 00:00",9.7,Средний чек 800 р. без напитков,
Pizza station,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 450 р. без напитков,
Эйт,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 11:00 — 22:00, Пт–Сб: 11:00 — 23:00, Вс: 11:00 — 22:00",0,Средний чек 1200 р. без напитков,
Итальянцы,ресторан,"Екатеринбург, ул. Малышева 56а","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",9.6,Средний чек 1800 р. без напитков,
Крюшон,ресторан,"Екатеринбург, 8 Марта 50",Пн–Вс: 15:00 — 23:00,8.4,Средний чек 1800 р. без напитков,
Это все цветочки,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 23:00,0,Средний чек 900 р. без напитков,
Толстая креветка,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 23:00,0,Средний чек 800 р. без напитков,
Папа Римский,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 700 р. без напитков,
Ptizza счастья,ресторан,"Екатеринбург, ул. Малышева 53","Пн–Чт: 12:00 — 23:00, Пт–Сб: 12:00 — 00:00, Вс: 12:00 — 23:00",8.8,Средний чек 1000 р. без напитков,
Maccheroni,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 1000 р. без напитков,
Cuba Beach Club,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 23:00,0,Средний чек 700 р. без напитков,
Lorenza,ресторан,"Екатеринбург, ул. Репина 94",Пн–Вс: 10:00 — 22:00,8,Средний чек 1200 р. без напитков,
Пан-пицца,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 10:00 — 23:00, Пт–Сб: 10:00 — 00:00, Вс: 10:00 — 23:00",0,Средний чек 800 р. без напитков,
Le Vicomte,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 15:00 — 00:00",0,Средний чек 1800 р. без напитков,
Turba Cafe,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 1000 р. без напитков,
ИталианПицца,ресторан,"Екатеринбург, ул. Агрономическая 28",Пн–Вс: 09:00 — 23:00,9.6,Средний чек 700 р. без напитков,
Градусы,ресторан,"Екатеринбург, ул. 8 Марта 43","Пн–Ср: Выходной, Чт: 21:00 — 04:00, Пт–Сб: 21:00 — 06:00, Вс: Выходной",2.2,Средний чек 700 р. без напитков,
Восемь' 55,ресторан,"Екатеринбург, Добавить отзыв","Пн–Сб: 12:00 — 22:00, Вс: Выходной",0,Средний чек 500 р. без напитков,
Donna Olivia,ресторан,"Екатеринбург, ул. Металлургов 87",Пн–Вс: 10:00 — 22:00,8.8,Средний чек 1200 р. без напитков,
Винтаж,ресторан,"Екатеринбург, ул. Фрунзе 65","Пн–Чт: 11:00 — 23:00, Пт: 11:00 — 00:00, Сб: 12:00 — 00:00, Вс: 12:00 — 23:00",8.8,Средний чек 700 р. без напитков,
Fix Cafe,ресторан,"Екатеринбург, ул. 8 Марта 32А",Пн–Вс: 08:00 — 22:00,7.8,Средний чек 200 р. без напитков,
Будуещё,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 21:00,0,Средний чек 1000 р. без напитков,
IL Патио,ресторан,"Екатеринбург, ул. 8 Марта 8д","Пн–Чт: 11:00 — 22:00, Пт: 11:00 — 00:00, Сб–Вс: 12:00 — 22:00",9.1,Средний чек 1200 р. без напитков,
Шоколад,ресторан,"Екатеринбург, ул. Бажова 75а",Пн–Вс: 12:00 — 00:00,9.4,Средний чек 800 р. без напитков,
Сушкоф,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 00:00,0,Средний чек 700 р. без напитков,
Black Brilliant,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 00:00",0,Средний чек 1000 р. без напитков,
Men's club 911,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 21:00 — 06:00,0,Средний чек 2000 р. без напитков,
Свой Бар,ресторан,"Екатеринбург, Вайнера 60","Пн–Чт: 17:00 — 02:00, Пт–Сб: 17:00 — 04:00, Вс: 17:00 — 02:00",7.2,Средний чек 500 р. без напитков,
The Optimist,ресторан,"Екатеринбург, пр. Ленина 50б","Пн–Чт: 09:00 — 21:00, Пт: 09:00 — 04:00, Сб: 15:00 — 04:00, Вс: Выходной",8.1,Средний чек 1800 р. без напитков,
Леонардо дай пиццы,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 23:00,0,Средний чек 1700 р. без напитков,
Сыроварня,ресторан,"Екатеринбург, ул. Дзержинского 2","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 00:00",9.4,Средний чек 2300 р. без напитков,
Макрус,ресторан,"Екатеринбург, ул. Академика Шварца 20/2",Пн–Вс: 12:00 — 00:00,8.9,Средний чек 700 р. без напитков,
КусОk,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:30 — 21:00,0,Средний чек 900 р. без напитков,
Суши-маркет,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 1000 р. без напитков,
Мама,ресторан,"Екатеринбург, ул. Мира 23","Пн–Чт: 11:00 — 00:00, Пт–Сб: 11:00 — 02:00, Вс: 11:00 — 00:00",8.1,Средний чек 1200 р. без напитков,
Ля Мажор,ресторан,"Екатеринбург, Хохрякова 72",Пн–Вс: 18:00 — 06:00,1.3,Средний чек 1500 р. без напитков,
Royal Pizza,ресторан,"Екатеринбург, ул. Библиотечная 25",Пн–Вс: 10:00 — 22:00,10,Средний чек 1000 р. без напитков,
Fugu,ресторан,"Екатеринбург, просп. Ленина 41","Пн–Чт: 11:00 — 22:00, Пт–Сб: 11:00 — 23:00, Вс: 11:00 — 22:00",2.6,Средний чек 600 р. без напитков,
Nori,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 1700 р. без напитков,
Sushi Stories,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 300 р. без напитков,
Тануки,ресторан,"Екатеринбург, Челюскинцев ул. 106","Пн–Чт: 12:00 — 23:00, Пт–Сб: 12:00 — 00:00, Вс: 12:00 — 23:00",8.8,Средний чек 1300 р. без напитков,
Show Girls,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 21:00 — 06:00,0,Средний чек 3000 р. без напитков,
Panorama A.S.P.,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 00:00,0,Средний чек 2500 р. без напитков,
Friends,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 00:00",0,Средний чек 1000 р. без напитков,
OVO izakaya,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 23:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 23:00",0,Средний чек 1600 р. без напитков,
Magnorum,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 22:30,0,Средний чек 700 р. без напитков,
Jo Wu,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 22:00,0,Средний чек 700 р. без напитков,
Shamrock,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 00:00,0,Средний чек 1500 р. без напитков,
Riviera,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 22:00, Пт–Сб: 12:00 — 04:00, Вс: 12:00 — 22:00",0,Средний чек 1000 р. без напитков,
Momo Pan Asian Kitchen,ресторан,"Екатеринбург, Карла Либкнехта 38а","Пн–Пт: 12:00 — 23:00, Сб–Вс: 13:00 — 23:00",8.9,Средний чек 1000 р. без напитков,
Fix Cafe,ресторан,"Екатеринбург, ул. 8 Марта 32А",Пн–Вс: 08:00 — 22:00,7.8,Средний чек 200 р. без напитков,
Толстая креветка,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 23:00,0,Средний чек 800 р. без напитков,
King Roll,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 23:00,0,Средний чек 800 р. без напитков,
ИталианПицца,ресторан,"Екатеринбург, ул. Агрономическая 28",Пн–Вс: 09:00 — 23:00,9.6,Средний чек 700 р. без напитков,
Эйт,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 11:00 — 22:00, Пт–Сб: 11:00 — 23:00, Вс: 11:00 — 22:00",0,Средний чек 1200 р. без напитков,
ТМДоставка,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 09:00 — 22:00, Пт–Сб: 09:00 — 23:00, Вс: 09:00 — 22:00",0,Средний чек 1000 р. без напитков,
Sushi Magia,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 00:00,0,Средний чек 800 р. без напитков,
Палки-скалки,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 23:00,0,Средний чек 800 р. без напитков,
Su Mo,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 23:00,0,Средний чек 1700 р. без напитков,
TomYumBar,ресторан,"Екатеринбург, 8 Марта 46","Пн–Чт: 11:00 — 22:00, Пт: 10:00 — 23:00, Сб: 11:00 — 23:00, Вс: 11:00 — 22:00",9.7,Средний чек 1500 р. без напитков,
Men's club 911,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 21:00 — 06:00,0,Средний чек 2000 р. без напитков,
Uno суши,ресторан,"Екатеринбург, Добавить отзыв","Пн–Пт: 12:00 — 00:00, Сб–Вс: 12:00 — 02:00",0,Средний чек 1200 р. без напитков,
Jo Wu Ramen Bar,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 22:00,0,Средний чек 450 р. без напитков,
Dong Po,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 23:00, Пт–Сб: 12:00 — 01:00, Вс: 12:00 — 23:00",0,Средний чек 1100 р. без напитков,
Play Rolls,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 21:00,0,Средний чек 1500 р. без напитков,
Farfalle,ресторан,"Екатеринбург, ул. 8 Марта 92а",Пн–Вс: 11:30 — 00:00,9.8,Средний чек 1300 р. без напитков,
CosmoRoll,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 14:00 — 22:30, Пт–Сб: 14:00 — 23:00, Вс: 14:00 — 22:30",0,Средний чек 700 р. без напитков,
Градусы,ресторан,"Екатеринбург, ул. 8 Марта 43","Пн–Ср: Выходной, Чт: 21:00 — 04:00, Пт–Сб: 21:00 — 06:00, Вс: Выходной",2.2,Средний чек 700 р. без напитков,
Хотэи,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 700 р. без напитков,
Сушкоф,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 00:00,0,Средний чек 700 р. без напитков,
Суши Мореман,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 01:00,0,Средний чек 800 р. без напитков,
Суши мастер,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 23:00,0,Средний чек 700 р. без напитков,
Сойка,ресторан,"Екатеринбург, ул. 8 Марта 6","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",8.5,Средний чек 1500 р. без напитков,
Своя Компания,ресторан,"Екатеринбург, проспект Ленина 49","Пн–Чт: 12:00 — 23:00, Пт: 12:00 — 00:00, Сб–Вс: 12:00 — 23:00",8.4,Средний чек 1000 р. без напитков,
Рататуй,ресторан,"Екатеринбург, Уральских рабочих 54","Пн–Чт: 12:00 — 23:00, Пт–Сб: 12:00 — 00:00, Вс: 12:00 — 23:00",8.9,Средний чек 1000 р. без напитков,
BigRoll (БигРолл),ресторан,"Екатеринбург, Фурманова 66","Пн–Чт: 10:00 — 00:00, Пт–Сб: 10:00 — 02:00, Вс: 10:00 — 00:00",10,Средний чек 500 р. без напитков,
Edo,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 23:00,0,Средний чек 700 р. без напитков,
Crazy Brothers,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 1000 р. без напитков,
Crout'On,ресторан,"Екатеринбург, Добавить отзыв","Пн–Сб: 10:00 — 02:00, Вс: 10:00 — 00:00",0,Средний чек 500 р. без напитков,
Мама restaurant,ресторан,"Екатеринбург, Добавить отзыв","Пн–Чт: 11:00 — 00:00, Пт–Сб: 11:00 — 02:00, Вс: 11:00 — 00:00",0,Средний чек 1200 р. без напитков,
Нравы,ресторан,"Екатеринбург, Добавить отзыв",,0,Средний чек 1000 р. без напитков,
Суши-маркет,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 10:00 — 22:00,0,Средний чек 1000 р. без напитков,
Сушкоф,ресторан,"Екатеринбург, Добавить отзыв",Пн–Вс: 11:00 — 23:00,0,Средний чек 700 р. без напитков,
Руки ВВерх!,"бар, паб","Екатеринбург, ул. Радищева 25",Пн–Вс: 18:00 — 06:00,10,Средний чек 1600 р. без напитков,
Винный бар Соловьева,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 00:00 — 23:59,0,Средний чек 1000 р. без напитков,
Fireside,"бар, паб","Екатеринбург, ул. Бориса Ельцина 8","Пн–Вт: Выходной, Ср–Чт: 20:00 — 03:00, Пт–Сб: 21:00 — 05:00, Вс: Выходной",10,Средний чек 2000 р. без напитков,
Bla Bla Bar,"бар, паб","Екатеринбург, ул. Добролюбова 3","Пн–Чт: 12:00 — 02:00, Пт–Сб: 14:00 — 06:00, Вс: 12:00 — 02:00",6,Средний чек 1200 р. без напитков,
Тот самый,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 01:00,0,Средний чек 800 р. без напитков,
Телевизор,"бар, паб","Екатеринбург, Радищева 4","Пн–Чт: 17:00 — 02:00, Пт–Сб: 17:00 — 04:00, Вс: 17:00 — 02:00",8.3,Средний чек 500 р. без напитков,
Стрелка,"бар, паб","Екатеринбург, ул. 8 марта 18","Пн–Чт: 17:00 — 23:00, Пт–Сб: 17:00 — 02:00, Вс: 17:00 — 23:00",9,Средний чек 750 р. без напитков,
Сплетни,"бар, паб","Екатеринбург, Куйбышева 61","Пн–Чт: 17:00 — 01:00, Пт–Сб: 17:00 — 04:00, Вс: 17:00 — 01:00",8.9,Средний чек 1000 р. без напитков,
Свой Бар,"бар, паб","Екатеринбург, Вайнера 60","Пн–Чт: 17:00 — 02:00, Пт–Сб: 17:00 — 04:00, Вс: 17:00 — 02:00",7.2,Средний чек 500 р. без напитков,
Самоцвет,"бар, паб","Екатеринбург, ул. Малышева 29а","Пн–Чт: 17:00 — 02:00, Пт–Сб: 17:00 — 06:00, Вс: 17:00 — 02:00",8.4,Средний чек 800 р. без напитков,
Опыт,"бар, паб","Екатеринбург, ул. Первомайская 11В","Пн–Чт: 16:00 — 00:00, Пт–Сб: 16:00 — 04:00, Вс: 16:00 — 00:00",9.7,Средний чек 800 р. без напитков,
Нельсон Совин,"бар, паб","Екатеринбург, ул. Малышева 21/4","Пн–Чт: 16:00 — 00:00, Пт: 16:00 — 02:00, Сб: 15:00 — 02:00, Вс: 15:00 — 00:00",8.1,Средний чек 800 р. без напитков,
В Мясо Bar,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 16:00 — 04:00,0,Средний чек 700 р. без напитков,
Old Deer,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 16:00 — 00:00, Пт–Сб: 14:00 — 02:00, Вс: 14:00 — 00:00",0,Средний чек 500 р. без напитков,
Мой Бар,"бар, паб","Екатеринбург, Вильгельма де Геннина 47","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",8.6,Средний чек 700 р. без напитков,
Медный грош,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Пт: 12:00 — 00:00, Сб–Вс: 15:00 — 00:00",0,Средний чек 1000 р. без напитков,
Мам я в хлам,"бар, паб","Екатеринбург, ул. Малышева 29","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",2,Средний чек 500 р. без напитков,
Ля Мажор,"бар, паб","Екатеринбург, Хохрякова 72",Пн–Вс: 18:00 — 06:00,1.3,Средний чек 1500 р. без напитков,
Конкиста,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 00:00,0,Средний чек 1500 р. без напитков,
Коматек,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 09:00 — 00:00,0,Средний чек 300 р. без напитков,
Коллектив,"бар, паб","Екатеринбург, ул. 8 Марта 8Г","Пн–Чт: 18:00 — 02:00, Пт–Сб: 18:00 — 04:00, Вс: 18:00 — 02:00",9.2,Средний чек 700 р. без напитков,
T Lounge,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 00:00 — 23:59,0,Средний чек 1200 р. без напитков,
Rudolph's Bar,"бар, паб","Екатеринбург, ул. Малышева 71","Пн: Выходной, Вт: 18:00 — 00:00, Ср: Выходной, Чт: 18:00 — 00:00, Пт–Сб: 18:00 — 02:00, Вс: Выходной",10,Средний чек 1700 р. без напитков,
Right Hops,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 12:00 — 22:00,0,Средний чек 700 р. без напитков,
Haze Bar,"бар, паб","Екатеринбург, ул. Бажова 193","Пн–Чт: 11:00 — 02:00, Пт: 11:00 — 04:00, Сб: 14:00 — 04:00, Вс: 14:00 — 02:00",9.8,Средний чек 1200 р. без напитков,
Пара пива & беляш,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 10:00 — 23:00, Пт–Сб: 10:00 — 01:00, Вс: 10:00 — 23:00",0,Средний чек 600 р. без напитков,
Dirty Dance bar,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 21:00 — 06:00,0,Средний чек 1000 р. без напитков,
Bunin bar,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 21:00 — 06:00, Пт–Сб: 20:00 — 06:00, Вс: 21:00 — 06:00",0,Средний чек 1000 р. без напитков,
Spaten Haus,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 1000 р. без напитков,
Fight bar Ural Cage,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 10:00 — 00:00, Пт–Сб: 10:00 — 02:00, Вс: 10:00 — 00:00",0,Средний чек 500 р. без напитков,
Boozer,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Ср: 12:00 — 01:00, Чт: 12:00 — 02:00, Пт: 12:00 — 05:00, Сб: 20:00 — 05:00, Вс: Выходной",0,Средний чек 1200 р. без напитков,
Ever Jazz,"бар, паб","Екатеринбург, ул. Тургенева 22",Пн–Вс: 13:00 — 23:00,9.3,Средний чек 1000 р. без напитков,
InTouch,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 18:00 — 03:00, Пт–Сб: 18:00 — 05:00, Вс: Выходной",0,Средний чек 400 р. без напитков,
Nebar,"бар, паб","Екатеринбург, ул. Радищева 25",Пн–Вс: 18:00 — 06:00,8.8,Средний чек 1800 р. без напитков,
Royal Pub & Restaurant,"бар, паб","Екатеринбург, ул. Победы 51а","Пн–Чт: 13:00 — 00:00, Пт: 13:00 — 05:00, Сб: 13:00 — 04:00, Вс: 13:00 — 00:00",6.5,Средний чек 2000 р. без напитков,
Lounge Bar 25,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 14:00 — 02:00, Пт–Сб: 14:00 — 06:00, Вс: 14:00 — 02:00",0,Средний чек 1700 р. без напитков,
Taboo Lounge,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 02:00, Пт: 12:00 — 04:00, Сб: 14:00 — 04:00, Вс: 14:00 — 02:00",0,Средний чек 700 р. без напитков,
ProRock,"бар, паб","Екатеринбург, ул. 8 Марта 13","Пн–Чт: 12:00 — 01:00, Пт: 12:00 — 03:00, Сб: 18:00 — 03:00, Вс: Выходной",9.7,Средний чек 700 р. без напитков,
Kumara,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 13:00 — 02:00, Пт: 13:00 — 04:00, Сб: 15:00 — 04:00, Вс: 15:00 — 02:00",0,Средний чек 600 р. без напитков,
Jazz Bar & Lounge,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 1500 р. без напитков,
El-Paso,"бар, паб","Екатеринбург, Добавить отзыв","Пн: Выходной, Вт–Вс: 20:00 — 06:00",0,Средний чек 1000 р. без напитков,
Sekta,"бар, паб","Екатеринбург, Добавить отзыв","Пн: 00:00, Вт–Чт: 18:00 — 00:00, Пт: 18:00 — 01:00, Сб: 16:00 — 01:00, Вс: 16:00 — 00:00",0,Средний чек 2500 р. без напитков,
Pravda Lounge,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 16:00 — 02:00, Пт–Сб: 16:00 — 04:00, Вс: 16:00 — 02:00",0,Средний чек 1000 р. без напитков,
Museum Group,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 800 р. без напитков,
Intouch,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 18:00 — 03:00, Пт–Сб: 18:00 — 05:00, Вс: 18:00 — 03:00",0,Средний чек 1200 р. без напитков,
Brugge Brasserie Belge,"бар, паб","Екатеринбург, ул. Сакко и Ванцетти 61","Пн–Чт: 12:00 — 00:00, Пт: 12:00 — 02:00, Сб: 14:00 — 02:00, Вс: 14:00 — 00:00",8.2,Средний чек 1500 р. без напитков,
Giza Club,"бар, паб","Екатеринбург, Добавить отзыв","Пн: 20:00 — 03:00, Вт–Чт: 15:00 — 03:00, Пт–Сб: 15:00 — 05:00, Вс: 15:00 — 03:00",0,Средний чек 1000 р. без напитков,
Dorian Gray,"бар, паб","Екатеринбург, ул. Антона Валека 15","Пн–Чт: 12:00 — 00:00, Пт–Сб: 12:00 — 05:00, Вс: 12:00 — 00:00",9.2,Средний чек 1900 р. без напитков,
Shalom Shanghai,"бар, паб","Екатеринбург, Добавить отзыв","Пн: Выходной, Вт–Чт: 18:00 — 02:00, Пт–Сб: 18:00 — 05:00, Вс: Выходной",0,Средний чек 700 р. без напитков,
Pashkin Bar,"бар, паб","Екатеринбург, ул. Розы Люксембург 19","Пн–Чт: 12:00 — 02:00, Пт: 12:00 — 04:00, Сб–Вс: 15:00 — 02:00",9.1,Средний чек 2000 р. без напитков,
Britannia,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 01:00, Пт–Сб: 12:00 — 02:00, Вс: 12:00 — 01:00",0,Средний чек 1500 р. без напитков,
Royal Pub & Restaurant,"бар, паб","Екатеринбург, ул. Победы 51а","Пн–Чт: 13:00 — 00:00, Пт: 13:00 — 05:00, Сб: 13:00 — 04:00, Вс: 13:00 — 00:00",6.5,Средний чек 2000 р. без напитков,
Brugge Brasserie Belge,"бар, паб","Екатеринбург, ул. Сакко и Ванцетти 61","Пн–Чт: 12:00 — 00:00, Пт: 12:00 — 02:00, Сб: 14:00 — 02:00, Вс: 14:00 — 00:00",8.2,Средний чек 1500 р. без напитков,
The Rosy Jane,"бар, паб","Екатеринбург, пр-т Ленина 32/34","Пн–Чт: 09:00 — 02:00, Пт–Сб: 09:00 — 06:00, Вс: 09:00 — 02:00",9.3,Средний чек 1500 р. без напитков,
New bar,"бар, паб","Екатеринбург, ул. 8 Марта 8Д",Пн–Вс: 18:00 — 06:00,8.3,Средний чек 700 р. без напитков,
Fjord,"бар, паб","Екатеринбург, ул. Пушкина 7","Пн–Чт: 17:00 — 00:00, Пт: 17:00 — 03:00, Сб: 17:00 — 02:00, Вс: 17:00 — 00:00",9.5,Средний чек 1500 р. без напитков,
Jawsspot,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 15:00 — 23:00,0,Средний чек 500 р. без напитков,
Old Deer,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 16:00 — 00:00, Пт–Сб: 14:00 — 02:00, Вс: 14:00 — 00:00",0,Средний чек 500 р. без напитков,
Тяга,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 12:00 — 01:00, Пт: 12:00 — 03:00, Сб: 18:00 — 03:00, Вс: 18:00 — 01:00",0,Средний чек 300 р. без напитков,
Spaten Haus,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: Круглосуточно,0,Средний чек 1000 р. без напитков,
Нельсон Совин,"бар, паб","Екатеринбург, ул. Малышева 21/4","Пн–Чт: 16:00 — 00:00, Пт: 16:00 — 02:00, Сб: 15:00 — 02:00, Вс: 15:00 — 00:00",8.1,Средний чек 800 р. без напитков,
Old Deer,"бар, паб","Екатеринбург, Добавить отзыв",,0,Средний чек 500 р. без напитков,
Три толстяка,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 14:00 — 02:00, Пт–Сб: 14:00 — 04:00, Вс: 14:00 — 02:00",0,Средний чек 1200 р. без напитков,
Bar.olo,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Ср: 12:00 — 00:00, Чт–Сб: 12:00 — 02:00, Вс: 12:00 — 00:00",0,Средний чек 1000 р. без напитков,
Байки,"бар, паб","Екатеринбург, Добавить отзыв","Пн–Чт: 10:00 — 00:00, Пт–Сб: 10:00 — 02:00, Вс: 12:00 — 00:00",0,Средний чек 1000 р. без напитков,
Винный бар Соловьева,"бар, паб","Екатеринбург, Добавить отзыв",Пн–Вс: 00:00 — 23:59,0,Средний чек 1000 р. без напитков,
Sekta,"бар, паб","Екатеринбург, Добавить отзыв","Пн: 00:00, Вт–Чт: 18:00 — 00:00, Пт: 18:00 — 01:00, Сб: 16:00 — 01:00, Вс: 16:00 — 00:00",0,Средний чек 2500 р. без напитков,
Руки ВВерх!,"бар, паб","Екатеринбург, ул. Радищева 25",Пн–Вс: 18:00 — 06:00,10,Средний чек 1600 р. без напитков,
Артист,"бар, паб","Екатеринбург, ул. Московская 131","Пн–Чт: 20:00 — 03:00, Пт–Сб: 20:00 — 05:00, Вс: 20:00 — 03:00",7.9,Средний чек 1500 р. без напитков,
Duty Free,"бар, паб","Екатеринбург, Добавить отзыв","Пн: 23:00 — 06:00, Вт–Чт: Выходной, Пт–Сб: 23:00 — 07:00, Вс: Выходной",0,Средний чек 1000 р. без напитков,
Breadway,"бар, паб","Екатеринбург, Бориса Ельцина 6","Пн–Чт: 09:00 — 00:00, Пт–Сб: 09:00 — 01:00, Вс: 09:00 — 00:00",8.7,Средний чек 800 р. без напитков,
